Id,Label,extime_copy,group,folder
655,landunit_varcon_init(),0,1,
659,test_near_poles(),0,1,
669,set_nextsw_cday(),0,1,
672,CNAnnualUpdate(),0,1,
673,ncd_io_{DIMS}d_log_glob(),0,1,
679,ed_init_sites(),0,1,
684,fio_read(),0,1,
708,ncd_io_1d_double_glob(),0,1,
712,pflotranModelUpdateFlowConds(),0,1,
720,restFile_closeRestart(),0,1,
725,readAnnualVegetation(),0,1,
726,SnowAlbedo(),0,1,
729,CNNemission(),0,1,
731,SetMatrix_SoilNonUrban(),0,1,
734,test_multiple_gcells(),0,1,
735,restartvar_2d_double_bounds(),0,1,
746,ReadNL(),0,1,
749,CNvariables_nan4pf(),0,1,
750,SoilWater(),0,1,
752,temperature_vars%restart(),0,1,
755,hist_htapes_wrapup(),0,1,
758,c13_carbonflux_vars%Init(),0,1,
759,CIsoFlux2(),0,1,
769,C14_init_BombSpike(),0,1,
774,ESMF_TimeIntervalGet(),0,1,
782,test_is_before_after_early(),0,1,
785,set_site_properties_bg(),0,1,
788,test_is_before_after_last(),0,1,
790,test_update_by2_normal(),0,1,
792,initialize_arrays(),0,1,
796,pflotranModelStepperCheckpoint(),0,1,
800,phenology_leafonoff(),0,1,
804,InitAllocate(),0,1,
809,nitrogenflux_vars%Summary(),0,1,
810,nitrif_denitrif(),0,1,
811,mpi_bcast(),0,1,
813,restFile_getfile(),0,1,
814,ed_update_sites(),0,1,
824,lnd_SetgsMap_mct(),0,1,
829,test_get_current_data_1d_year2Changes(),0,1,
832,test_update_by2_late(),0,1,
835,SetMatrix_Soil_SnowNonUrban(),0,1,
836,hist_do_disp(),0,1,
845,test_get_current_data_1d_doRead(),0,1,
847,ecosystem_dynamics(),0,1,
852,setFiltersOneGroup(),0,1,
853,EDParamsRead(),0,1,
857,this%convertCohortVectorToList(),0,1,
858,get_proc_bounds_new(),0,1,
869,pedotransf_noilhan_lacarrere1995(),0,1,
871,SetRHSVec_Snow(),0,1,
876,create_patch(),0,1,
884,ch4(),0,1,
887,test_one_gcell_some_lunits(),0,1,
890,restFile_write(),0,1,
897,CNOnsetGrowth(),0,1,
900,mct_gGrid_init(),0,1,
902,set_timemgr_init(),0,1,
904,pflotranModelSetupRestart(),0,1,
905,clm_pf_step_thc(),0,1,
906,crop_vars%initAccVars(),0,1,
917,ESMF_ClockGet(),0,1,
921,initVertical(),0,1,
923,AerosolFluxes(),0,1,
926,SetMatrix_Soil_StandingSurfaceWater(),0,1,
929,compute_higher_order_weights(),0,1,
931,htape_create(),0,1,
933,lakestate_vars%Init(),0,1,
934,frictionvel_vars%Init(),0,1,
936,ncd_io_1d_text_glob(),0,1,
941,lnd_final_mct(),0,1,
946,depvel_compute(),0,1,
960,p2c_2d(),0,1,
966,cambial_damage_kill(),0,1,
969,p2g_1d(),0,1,
972,SetRHSVec_SoilUrbanRoad(),0,1,
973,EDbio_vars%Init(),0,1,
974,clm_indices(),0,1,
976,ncd_io_2d_{TYPE}(),0,1,
977,SFParamsReadLocal(),0,1,
978,ZeroDwt(),0,1,
985,clm_ed_link(),0,1,
986,nitrogenflux_vars%ZeroDWT(),0,1,
989,this%read_data_if_needed(),0,1,
991,init_accum_field(),0,1,
1000,printErrMsg(),0,1,
1005,calc_effective_soilporosity(),0,1,
1006,p2g_2d(),0,1,
1008,Photosynthesis(),0,1,
1009,mct_gGrid_importIAttr(),0,1,
1015,CNCIsoHarvestPftToColumn(),0,1,
1019,get_proc_bounds_old(),0,1,
1022,downscale_forcings(),0,1,
1023,CNFireInit(),0,1,
1025,patch_pft_size_profile(),0,1,
1028,restartvar_1d_int(),0,1,
1030,CIsoFluxCalc(),0,1,
1032,this%set_current_year(),0,1,
1036,dynHarvest_init(),0,1,
1040,l2g(),0,1,
1041,test_initialize_new_columns_copy_state(),0,1,
1042,test_update_no_change_early(),0,1,
1050,DustEmission(),0,1,
1057,surfrd_get_data(),0,1,
1061,l2g_1d(),0,1,
1068,ncd_defvar_bygrid(),0,1,
1070,restartvar_{DIMS}d_{TYPE}(),0,1,
1079,set_mindist(),0,1,
1082,SnowWater(),0,1,
1085,pflotranModelSetInternalTHStatesfromCLM(),0,1,
1091,ncd_io_3d_{TYPE}(),0,1,
1092,pio_seterrorhandling(),0,1,
1098,fire_danger_index(),0,1,
1106,SetRHSVec(),0,1,
1121,ESMF_AttributeSet(),0,1,
1122,fire_model(),0,1,
1127,subgrid_get_gcellinfo(),0,1,
1133,this%update_glc2lnd_topo(),0,1,
1140,waterstate_vars%restart(),0,1,
1141,carbonstate_vars%ZeroDWT(),0,1,
1150,CIsoFlux3(),0,1,
1158,p2l_1d(),0,1,
1160,nitrogenstate_vars%Restart(),0,1,
1162,surfrd_veg_all(),0,1,
1165,SetRHSVec_SoilUrban(),0,1,
1167,update_soil_temperature_clm_pf(),0,1,
1170,read_variable_2d(),0,1,
1178,chkrc(),0,1,
1184,get_clm_bgc_rate(),0,1,
1187,build_normalization(),0,1,
1188,init_soilwater_movement(),0,1,
1189,step_thc_clm_pf(),0,1,
1194,shr_file_freeUnit(),0,1,
1206,readCNPhenolParams(),0,1,
1212,aerosol_vars%Init(),0,1,
1224,update_surflow_pf2clm(),0,1,
1233,clm_pf_readnl(),0,1,
1237,l2g_2d(),0,1,
1238,check_patch_area(),0,1,
1241,interp_0d_copy(),0,1,
1244,SetMatrix_Snow_SoilUrban(),0,1,
1255,print_accum_fields(),0,1,
1257,set_landunit_names(),0,1,
1259,VecRestoreArrayF90(),0,1,
1264,list_index(),0,1,
1265,interp_2d_double(),0,1,
1266,hist_update_hbuf_field_2d(),0,1,
1268,terminate_cohorts(),0,1,
1272,UrbanRadiation(),0,1,
1275,pflotranModelSetSoilHbcs(),0,1,
1276,CIsoFlux1(),0,1,
1277,EDecophysconInit(),0,1,
1283,restartvar_0d_double(),0,1,
1293,this%createPatchCohortStructure(),0,1,
1304,restartvar_0d_int(),0,1,
1306,fuse_cohorts(),0,1,
1307,test_update_by2_early(),0,1,
1310,CNFireArea(),0,1,
1312,convertCohortListToVector(),0,1,
1313,nitrogenstate_vars%Init(),0,1,
1317,net_longwave(),0,1,
1326,set_prior_weights(),0,1,
1329,CNGResp(),0,1,
1331,atm2lnd_vars%initAccVars(),0,1,
1333,SetMatrix_Snow(),0,1,
1336,init_clock(),0,1,
1337,get_clm_bceflx(),0,1,
1338,carbonflux_vars%ZeroDWT(),0,1,
1339,LakeTemperature(),0,1,
1340,update_glc2lnd_topo(),0,1,
1341,linear_interp(),0,1,
1342,p2c_2d_filter(),0,1,
1347,NStateUpdate1(),0,1,
1349,CNGapPftToColumn(),0,1,
1355,ncd_pio_init(),0,1,
1358,pflotran_not_available(),0,1,
1359,get_clock(),0,1,
1361,net_solar(),0,1,
1367,Fractionation(),0,1,
1370,c14_carbonflux_vars%Init(),0,1,
1373,clm_pf_set_restart_stamp(),0,1,
1377,SetRHSVec_SnowUrbanRoad(),0,1,
1380,this%check_glc2lnd_icemask_coupled_fluxes(),0,1,
1383,UrbanInput(),0,1,
1389,incident_diffuse(),0,1,
1391,init_rootprof(),0,1,
1392,set_patchno(),0,1,
1405,pio_write_darray(),0,1,
1414,canopy_derivs(),0,1,
1423,get_current_data_1d_interface(),0,1,
1441,ncd_defvar_bynf(),0,1,
1447,SubgridRest(),0,1,
1451,SetMatrix_Soil_SnowUrbanNonRoad(),0,1,
1455,test_bareland_normalization_glacier100(),0,1,
1463,ESMF_ArraySpecSet(),0,1,
1470,clm_drv(),0,1,
1473,calc_beta_leepielke1992(),0,1,
1475,restFile_add_ilun_metadata(),0,1,
1477,mpi_get_processor_name(),0,1,
1482,AerosolMasses(),0,1,
1484,LakeConInit(),0,1,
1485,SFParamsRead(),0,1,
1486,restFile_enddef(),0,1,
1487,c13_carbonflux_vars%SetValues(),0,1,
1489,update_lnd2glc(),0,1,
1502,c14_carbonflux_vars%SetValues(),0,1,
1508,update_landunit_weights(),0,1,
1513,unittest_add_column(),0,1,
1517,BalanceCheck(),0,1,
1518,ch4conrd(),0,1,
1519,mct_aVect_importRattr(),0,1,
1523,UrbanFluxes(),0,1,
1526,seeds_in(),0,1,
1533,SoilAlbedo(),0,1,
1538,lnd_domain_mct(),0,1,
1542,crop_vars%UpdateAccVars(),0,1,
1549,hybrid(),0,1,
1551,ch4_vars%restart(),0,1,
1554,ch4_tran(),0,1,
1560,endrun_globalindex(),0,1,
1561,init_calendar(),0,1,
1562,c13_carbonstate_vars%Init(),0,1,
1575,shr_file_setLogUnit(),0,1,
1577,zero_site(),0,1,
1579,ComputeHeatDiffFluxAndFactor(),0,1,
1584,CNHarvest(),0,1,
1590,surfrd_veg_dgvm(),0,1,
1594,p2c_1d(),0,1,
1600,test_update_no_change_normal(),0,1,
1602,lnd2atm_vars%Init(),0,1,
1605,EDpftconrd(),0,1,
1608,get_current_data_{DIMS}d_interface(),0,1,
1610,readMonthlyVegetation(),0,1,
1615,restartvar_1d_text(),0,1,
1624,Restart(),0,1,
1630,lai_init(),0,1,
1641,mct_aVect_clean(),0,1,
1644,Photosynthesis_ED(),0,1,
1646,nitrogenflux_vars%Restart(),0,1,
1656,mct_aVect_init(),0,1,
1672,hdm_interp(),0,1,
1676,update_soil_moisture_clm_pf(),0,1,
1680,getVectors(),0,1,
1682,initSoilParVIC(),0,1,
1683,clm_varcon_init(),0,1,
1684,ncd_io_1d_int_glob(),0,1,
1686,update_landunit_weights_one_gcell(),0,1,
1691,decomp_vertprofiles(),0,1,
1698,seed_germination(),0,1,
1702,CNVegStructUpdate(),0,1,
1706,CNAllocation(),0,1,
1710,solarabs_vars%restart(),0,1,
1717,update_soil_th_clm2pf(),0,1,
1718,mct_gsmap_OP(),0,1,
1727,setup_end(),0,1,
1728,Light(),0,1,
1733,SetRHSVec_SoilNonUrban(),0,1,
1756,timemgr_restart(),0,1,
1758,readCNDecompParams(),0,1,
1760,test_is_before_after_first(),0,1,
1770,readCNAllocParams(),0,1,
1771,move_alloc(),0,1,
1773,crown_damage(),0,1,
1779,update_drainage_clm_pf(),0,1,
1789,test_constructor_late_a(),0,1,
1791,CNWoodProducts(),0,1,
1802,ch4_ebul(),0,1,
1807,carbonflux_vars%SetValues(),0,1,
1820,ncd_inqvdlen_byDesc(),0,1,
1821,set_landunit_weight(),0,1,
1836,dyn_hwcontent_init(),0,1,
1844,c2g_1d(),0,1,
1847,mpi_comm_size(),0,1,
1855,SetMatrix_SnowUrban(),0,1,
1869,surfrd_special(),0,1,
1875,CNMResp(),0,1,
1883,CNBackgroundLitterfall(),0,1,
1884,endrun_vanilla(),0,1,
1887,readCNGapMortParams(),0,1,
1892,surfrd_get_globmask(),0,1,
1893,SetMatrix_Soil_SnowUrban(),0,1,
1894,ncd_io_3d_double_glob(),0,1,
1895,VOCEmission(),0,1,
1897,get_curr_time(),0,1,
1898,interp_1d_int(),0,1,
1900,setFilters(),0,1,
1902,SatellitePhenology(),0,1,
1920,domain_clean(),0,1,
1921,initGridcells(),0,1,
1925,c13_carbonflux_vars%ZeroDWT(),0,1,
1927,ESMF_StateGet(),0,1,
1932,ncd_io(),0,1,
1937,test_greater_than_1_one_change(),0,1,
1938,subgridRest(),0,1,
1942,initInterp(),0,1,
1944,dynCNDV_interp(),0,1,
1948,ncd_defvar(),0,1,
1968,hfields_1dinfo(),0,1,
1972,restFile_close(),0,1,
1974,ncd_io_2d_int(),0,1,
1978,seq_drydep_setHCoeff(),0,1,
1983,BTRAN_ED(),0,1,
1985,mpi_comm_rank(),0,1,
1992,dgvs_vars%UpdateCNDVAccVars(),0,1,
1997,write_diagnostic(),0,1,
2002,hfields_normalize(),0,1,
2004,p2c(),0,1,
2007,Reset(),0,1,
2010,BandDiagonal(),0,1,
2011,decompInit_lnd(),0,1,
2017,gather_1darray_int(),0,1,
2026,GetGlobalWrite(),0,1,
2035,setup_start(),0,1,
2037,surfalb_vars%Init(),0,1,
2041,soil_water_retention_curve%soil_suction(),0,1,
2042,CNLitterToColumn(),0,1,
2043,test_greater_than_1_multiple_changes(),0,1,
2047,test_is_before_after_late(),0,1,
2052,readParameters(),0,1,
2060,dust_vars%Init(),0,1,
2061,CanopyFluxes(),0,1,
2062,ice_adjust_porosity(),0,1,
2068,charecteristics_of_fuel(),0,1,
2069,init_cohorts(),0,1,
2073,ncd_io_3d_double(),0,1,
2079,test_constructor_early(),0,1,
2086,CropPhenologyInit(),0,1,
2091,masterlist_make_active(),0,1,
2092,BeginWaterBalance(),0,1,
2094,c2g(),0,1,
2099,CNPhenology(),0,1,
2100,allocate_ed_datastructure(),0,1,
2101,ground_fuel_consumption(),0,1,
2104,CNNDynamicsInit(),0,1,
2107,mpi_gatherv(),0,1,
2109,unittest_subgrid_teardown(),0,1,
2111,test_crop_no_soil(),0,1,
2119,scatter_1darray_real(),0,1,
2120,PhaseChangeH2osfc(),0,1,
2125,ncd_io_0d_log_glob(),0,1,
2127,SetMatrix(),0,1,
2129,test_update_no_change_very_late(),0,1,
2136,readNcdioArray1d(),0,1,
2138,copy_cohort(),0,1,
2144,lai_interp(),0,1,
2145,lnd_run_esmf(),0,1,
2147,work(),0,1,
2148,setup(),0,1,
2149,soilhydrology_vars%Init(),0,1,
2153,read_data_if_needed(),0,1,
2155,clm_pf_finalize(),0,1,
2159,Init(),0,1,
2163,array_div_vector_nofilter(),0,1,
2165,this%update_glc2lnd_fracs(),0,1,
2170,zero_cohort(),0,1,
2174,quadratic(),0,1,
2176,test_error_in_decl(),0,1,
2177,write_restart_clm_pf(),0,1,
2188,QSat(),0,1,
2191,nitrogenflux_vars%SetValues(),0,1,
2193,fire_litter_fluxes(),0,1,
2196,waterstate_vars%init(),0,1,
2209,htape_timeconst(),0,1,
2214,test_initial_template_no_active(),0,1,
2218,ncd_pio_closefile(),0,1,
2226,clm_leaf_area_profile(),0,1,
2228,lnd_run_mct(),0,1,
2235,test_less_than_1(),0,1,
2241,pflotranModelSetBGCRates(),0,1,
2244,mct_aVect_exportRattr(),0,1,
2246,pflotranModelUpdateTHfromCLM(),0,1,
2251,test_get_landunit_weight_normal(),0,1,
2253,SetMatrix_Snow_SoilUrbanNonRoad(),0,1,
2256,update_h2osfc_clm_pf(),0,1,
2263,this%InitHistory(),0,1,
2264,incident_direct(),0,1,
2266,dgvs_vars%Restart(),0,1,
2272,set_pct_glc_mec_diagnostics(),0,1,
2278,test_constructor_late_b(),0,1,
2280,test_is_before_after_very_late(),0,1,
2291,cwd_input(),0,1,
2295,restFile_read_consistency_nl(),0,1,
2304,check_downscale_consistency(),0,1,
2310,timemgr_init(),0,1,
2312,read_variable(),0,1,
2317,test_bareland_normalization_not1(),0,1,
2319,CStateUpdate0(),0,1,
2323,shr_string_listAppend(),0,1,
2327,get_proc_global(),0,1,
2328,get_rest_date(),0,1,
2329,ncd_io_1d_log_glob(),0,1,
2331,ncd_getiodesc(),0,1,
2344,clm_pf_update_soil_bgc(),0,1,
2354,test_error_in_lat_scalar(),0,1,
2355,ed_init(),0,1,
2371,hist_update_hbuf_field_1d(),0,1,
2380,CWD_Input(),0,1,
2381,soilhydrology_vars%restart(),0,1,
2382,SoilTemperature(),0,1,
2385,ncd_inqvdids(),0,1,
2394,restFile_open(),0,1,
2397,pflotranModelStepperRunInit(),0,1,
2402,advance_timestep(),0,1,
2405,calc_nestep(),0,1,
2409,CanopyTemperature(),0,1,
2411,step_th_clm_pf(),0,1,
2412,allocFilters(),0,1,
2414,ncd_putatt_int(),0,1,
2426,CNNFixation(),0,1,
2427,SoilFluxes(),0,1,
2428,glc2lnd_vars%Init(),0,1,
2431,canopystate_vars%restart(),0,1,
2436,shr_strdata_create(),0,1,
2443,pflotranModelSetSoilProp(),0,1,
2452,interface_init_clm_pf(),0,1,
2453,SetRHSVec_SnowNonUrban(),0,1,
2463,test_update_no_change_late(),0,1,
2470,to(),0,1,
2472,lun%clean(),0,1,
2488,clm_varpar_init(),0,1,
2489,htape_add_ltype_metadata(),0,1,
2496,lnd_export(),0,1,
2500,clm_drv_patch2col(),0,1,
2503,set_subgrid_dist(),0,1,
2509,InitDaylength(),0,1,
2510,crop_vars%initAccBuffer(),0,1,
2513,shr_file_getLogLevel(),0,1,
2515,convertCohortVectorToList(),0,1,
2518,set_current_year_from_year(),0,1,
2524,check_dim(),0,1,
2525,carbonstate_vars%restart(),0,1,
2526,init_root_moist_stress(),0,1,
2538,SetValues(),0,1,
2547,rate_of_spread(),0,1,
2551,esmfshr_util_StateArrayDestroy(),0,1,
2557,get_pf_bgc_gaslosses(),0,1,
2563,glc2lnd_vars%update_glc2lnd(),0,1,
2564,waterstate_vars%Reset(),0,1,
2565,clm_pf_set_sflow_forcing(),0,1,
2574,calc_timeconst_diagnostics(),0,1,
2575,CropPhenology(),0,1,
2582,CNHarvestPftToColumn(),0,1,
2585,SoilThermProp(),0,1,
2589,clm_pf_interface_init(),0,1,
2593,pflotranModelGetBgcVariables(),0,1,
2594,shr_nl_find_group_name(),0,1,
2595,shr_scam_getCloseLatLon(),0,1,
2601,get_prev_date(),0,1,
2607,pio_read_darray(),0,1,
2608,init_vegrootfr(),0,1,
2609,t_stopf(),0,1,
2612,nan_cohort(),0,1,
2617,test_update_decreasing_late(),0,1,
2619,test_get_current_data_2d(),0,1,
2626,restFile_add_icol_metadata(),0,1,
2627,get_current_data_{DIMS}d(),0,1,
2628,set_metadata(),0,1,
2636,PhaseChange_Lake(),0,1,
2640,check_glc2lnd_icemask_coupled_fluxes(),0,1,
2645,UpdateDaylength(),0,1,
2651,timemgr_datediff(),0,1,
2658,ESMF_TimeIntervalSet(),0,1,
2660,htape_add_cft_metadata(),0,1,
2663,var%get_current_data(),0,1,
2666,nitrogenstate_vars%Summary(),0,1,
2668,Drainage(),0,1,
2671,test_get_current_data_1d_noReads_conversion(),0,1,
2677,dynpft_interp(),0,1,
2682,lnd_setgsmap_mct(),0,1,
2683,CLMVICMap(),0,1,
2686,canopystate_vars%UpdateAccVars(),0,1,
2687,mct_aVect_exportIattr(),0,1,
2697,pflotranModelResetSoilPorosity(),0,1,
2699,seed_decay(),0,1,
2701,set_sflow_forcing_clm_pf(),0,1,
2706,temperature_vars%init(),0,1,
2708,array_normalization_2d_filter(),0,1,
2709,lnd_register_esmf(),0,1,
2711,carbonstate_vars%Init(),0,1,
2714,ncd_inqdlen(),0,1,
2728,atm2lnd_vars%Init(),0,1,
2738,vernalization(),0,1,
2740,ncd_pio_createfile(),0,1,
2745,trim_canopy(),0,1,
2746,surfrad_vars%Init(),0,1,
2749,this(),0,1,
2750,this%read_variable(),0,1,
2752,htapes_fieldlist(),0,1,
2756,CIsoFlux2h(),0,1,
2760,CNDecompAlloc2(),0,1,
2761,ncd_reset_read_times(),0,1,
2765,ncd_io_1d_{TYPE}(),0,1,
2768,ESMF_GridCompSetEntryPoint(),0,1,
2770,ncd_defdim(),0,1,
2772,get_data_2d(),0,1,
2774,this%convertCohortListToVector(),0,1,
2776,get_data_1d(),0,1,
2788,readCNNDynamicsParams(),0,1,
2789,update_accum_field_ml(),0,1,
2791,checkDates(),0,1,
2792,NStateUpdate3(),0,1,
2797,clm_pf_write_restart(),0,1,
2798,pftconrd(),0,1,
2800,ESMF_ArrayGet(),0,1,
2801,CanopyHydrology_readnl(),0,1,
2805,SetMatrix_SoilUrbanNonRoad(),0,1,
2806,test_is_gcell_all_ltypeX_false(),0,1,
2807,set_subgrid_diagnostic_fields(),0,1,
2809,CNEcosystemDynNoLeaching(),0,1,
2819,test_get_current_data_1d_yearsIncreaseBy1(),0,1,
2821,soil_suction_interface(),0,1,
2831,ESMF_VMGet(),0,1,
2833,ESMF_StateAdd(),0,1,
2836,MPI_Comm_dup(),0,1,
2838,CNDVDriver(),0,1,
2839,update_bcflow_pf2clm(),0,1,
2840,this%check_glc2lnd_icemask(),0,1,
2849,test_update_late(),0,1,
2850,fio_open(),0,1,
2852,readNcdioScalar(),0,1,
2854,Tridiagonal(),0,1,
2857,find_nlgroup_name(),0,1,
2862,atm2lnd_vars%UpdateAccVars(),0,1,
2867,extract_accum_field_ml(),0,1,
2871,subgridRest_check_consistency(),0,1,
2877,frictionvel_vars%(),0,1,
2882,ncd_io_0d_double_glob(),0,1,
2884,get_data_{DIMS}d(),0,1,
2889,CNEcosystemDynLeaching(),0,1,
2891,dgvs_vars%initAccVars(),0,1,
2895,Clean(),0,1,
2898,cnstate_vars%Init(),0,1,
2899,ncd_io_2d_double(),0,1,
2900,test_standard_points(),0,1,
2907,C14Decay(),0,1,
2908,WaterTable(),0,1,
2917,CLMPFLOTRANIDataCreateVec(),0,1,
2923,update_glc2lnd_dyn_runoff_routing(),0,1,
2926,ervc%setVectors(),0,1,
2929,mpi_allreduce(),0,1,
2931,dgbsv(),0,1,
2932,doVectorIO(),0,1,
2936,restFile_check_fsurdat(),0,1,
2937,recruitment(),0,1,
2939,SurfaceRadiation(),0,1,
2945,clm_ptrs_compdown(),0,1,
2949,restFile_write_pfile(),0,1,
2951,CNDecompAlloc(),0,1,
2953,pedotransf_cosby1984_table5(),0,1,
2957,clm_ptrs_check(),0,1,
2975,readCNSoilLittVertTranspParams(),0,1,
2982,update_glc2lnd(),0,1,
2992,test_set_landunit_weight(),0,1,
2998,date_and_time(),0,1,
3000,shr_file_setLogLevel(),0,1,
3017,memmon_reset_addr(),0,1,
3023,CNLivewoodTurnover(),0,1,
3028,restFile_read_pfile(),0,1,
3030,deleteEDRestartVectorClass(),0,1,
3040,strip_null(),0,1,
3057,dynpft_init(),0,1,
3064,get_current_data_2d(),0,1,
3073,dynCNDV_init(),0,1,
3075,dynSubgrid_driver(),0,1,
3077,Establishment(),0,1,
3082,dynHarvest_interp(),0,1,
3084,aerosol_vars%restart:(),0,1,
3086,UrbanAlbedo(),0,1,
3094,surfrd_get_topo(),0,1,
3096,pflotranModelGetTopFaceArea(),0,1,
3102,readCNNitrifDenitrifParams(),0,1,
3103,SetRHSVec_Soil_StandingSurfaceWater(),0,1,
3111,fire_intensity(),0,1,
3113,test_update_decreasing_early(),0,1,
3114,test_update_decreasing_normal(),0,1,
3120,restFile_dimset(),0,1,
3122,dgvs_vars%Init(),0,1,
3126,shr_assert_all(),0,1,
3136,readCNDecompCnParams(),0,1,
3151,ncd_enddef(),0,1,
3155,SetMatrix_StandingSurfaceWater(),0,1,
3159,c13_carbonflux_vars%Summary(),0,1,
3161,dgvs_vars%initAccBuffer(),0,1,
3169,pflotranModelGetBCMassBalanceDelta(),0,1,
3183,sort_cohorts(),0,1,
3185,NStateUpdate2(),0,1,
3204,ncd_inqvdims(),0,1,
3206,ncd_inqdname(),0,1,
3208,wtpatch%get_current_data(),0,1,
3222,test_update_normal_to_late(),0,1,
3232,ncd_inqvdlen(),0,1,
3234,get_pf_bgc_states(),0,1,
3244,test_no_change(),0,1,
3249,carbonflux_vars%Init(),0,1,
3253,BeginNBalance(),0,1,
3257,pflotran_finalize(),0,1,
3263,shr_sys_abort(),0,1,
3264,CNSoilLittVertTransp(),0,1,
3266,col%Init(),0,1,
3268,printIoInfoLL(),0,1,
3277,pedotransf_cosby1984_table4(),0,1,
