Id,Label,extime_copy,group,folder
842,VOCEmission_init(),0,1,
844,Fractionation(),0,1,
845,Combo(),0,1,
846,init_pft_type(),0,1,
856,UrbanInput(),0,1,
857,this%read_variable(),0,1,
873,histCNDV(),0,1,
890,init_column_cstate_type(),0,1,
920,clm_drv(),0,1,
928,CNGapMortality(),0,1,
942,subgrid_get_gcellinfo(),0,1,
943,ncd_defdim(),0,1,
945,update_landunit_weights(),0,1,
952,BalanceCheck(),0,1,
953,ch4conrd(),0,1,
956,BuildNatVegFilter(),0,1,
958,UrbanFluxes(),0,1,
965,BiogeophysRest(),0,1,
968,SoilAlbedo(),0,1,
975,Hydrology1_readnl(),0,1,
981,CNSetPnf(),0,1,
988,ch4_tran(),0,1,
991,clm_map2gcell(),0,1,
996,initAccClmtype(),0,1,
1000,init_pft_vflux_type(),0,1,
1010,surfrd_veg_dgvm(),0,1,
1013,init_pft_nstate_type(),0,1,
1020,readMonthlyVegetation(),0,1,
1022,strip_null(),0,1,
1025,CNRest(),0,1,
1045,init_atm2lnd_type(),0,1,
1047,prior_weights%set_prior_weights(),0,1,
1057,FrictionVelocity(),0,1,
1059,hdm_interp(),0,1,
1064,clm_varcon_init(),0,1,
1067,decomp_vertprofiles(),0,1,
1069,seq_drydep_setHCoeff(),0,1,
1072,CNVegStructUpdate(),0,1,
1075,CNAllocation(),0,1,
1083,Light(),0,1,
1115,init_lnd2atm_type(),0,1,
1127,CNWoodProducts(),0,1,
1129,init_pft_eflux_type(),0,1,
1133,ch4_ebul(),0,1,
1141,init_pft_mflux_type(),0,1,
1148,init_landunit_eflux_type(),0,1,
1149,ch4annualupdate(),0,1,
1151,hist_htapes_wrapup(),0,1,
1152,dyn_hwcontent_init(),0,1,
1157,c2g_1d(),0,1,
1166,p2c(),0,1,
1177,CNMResp(),0,1,
1183,CNBackgroundLitterfall(),0,1,
1185,readCNGapMortParams(),0,1,
1193,VOCEmission(),0,1,
1195,interp_1d_int(),0,1,
1196,setFilters(),0,1,
1197,SatellitePhenology(),0,1,
1203,decompInit_lnd(),0,1,
1206,Dustini(),0,1,
1209,ncd_io(),0,1,
1212,init_column_pstate_type(),0,1,
1219,clm_driverInit(),0,1,
1223,dynCNDV_interp(),0,1,
1225,ncd_defvar(),0,1,
1242,hfields_1dinfo(),0,1,
1246,restFile_close(),0,1,
1260,write_diagnostic(),0,1,
1261,htapes_fieldlist(),0,1,
1267,BandDiagonal(),0,1,
1281,init_pft_wflux_type(),0,1,
1292,CNLitterToColumn(),0,1,
1297,CNZeroFluxes_dwt(),0,1,
1302,init_gridcell_wflux_type(),0,1,
1308,CanopyFluxes(),0,1,
1324,BeginWaterBalance(),0,1,
1327,c2g(),0,1,
1330,CNPhenology(),0,1,
1331,initTimeConstUrban(),0,1,
1333,CNNDynamicsInit(),0,1,
1341,init_pft_nflux_type(),0,1,
1350,init_gridcell_estate_type(),0,1,
1356,init_column_eflux_type(),0,1,
1370,quadratic(),0,1,
1372,hist_htapes_build(),0,1,
1381,QSat(),0,1,
1390,SoilHydrology_readnl(),0,1,
1394,htape_timeconst(),0,1,
1426,incident_direct(),0,1,
1430,checkWeights(),0,1,
1441,CBalanceCheck(),0,1,
1443,initCold(),0,1,
1445,check_downscale_consistency(),0,1,
1449,read_variable(),0,1,
1453,CStateUpdate0(),0,1,
1456,shr_string_listAppend(),0,1,
1457,initColdCN(),0,1,
1459,get_proc_global(),0,1,
1461,BeginNBalance(),0,1,
1465,CNNDeposition(),0,1,
1477,initGridCells(),0,1,
1486,SoilTemperature(),0,1,
1494,ch4_prod(),0,1,
1505,allocFilters(),0,1,
1515,CNNFixation(),0,1,
1522,shr_strdata_create(),0,1,
1529,init_gridcell_type(),0,1,
1536,hfields_normalize(),0,1,
1548,init_column_cflux_type(),0,1,
1556,Biogeophysics1(),0,1,
1559,clm_varpar_init(),0,1,
1561,init_pft_pdgvstate_type(),0,1,
1564,initColdUrban(),0,1,
1569,set_subgrid_dist(),0,1,
1570,SnowCompaction(),0,1,
1574,InitDaylength(),0,1,
1576,SLakeHydrology(),0,1,
1580,check_dim(),0,1,
1582,dyn_hwcontent_final(),0,1,
1602,Infiltration(),0,1,
1606,get_current_data_2d(),0,1,
1609,vernalization(),0,1,
1624,init_column_nstate_type(),0,1,
1626,shr_nl_find_group_name(),0,1,
1631,get_prev_date(),0,1,
1636,t_stopf(),0,1,
1644,set_metadata(),0,1,
1651,init_pft_vstate_type(),0,1,
1652,UpdateDaylength(),0,1,
1655,init_pft_wstate_type(),0,1,
1660,domain_clean(),0,1,
1662,init_column_wflux_type(),0,1,
1672,dynpft_interp(),0,1,
1675,CLMVICMap(),0,1,
1677,megan_factors_get(),0,1,
1691,ncd_inqdlen(),0,1,
1703,interp_2d_double(),0,1,
1708,ncd_pio_createfile(),0,1,
1710,bld_hash_table_indices(),0,1,
1714,init_atm2lnd_downscaled_fields_type(),0,1,
1715,SLakeFluxes(),0,1,
1722,Biogeophysics2(),0,1,
1723,CIsoFlux2h(),0,1,
1728,initColdDefault(),0,1,
1732,hist_update_hbuf_field_1d(),0,1,
1736,ncd_inqfdims(),0,1,
1742,checkDates(),0,1,
1743,NStateUpdate3(),0,1,
1749,initInterp(),0,1,
1755,CNEcosystemDynNoLeaching(),0,1,
1774,init_energy_balance_type(),0,1,
1777,initGridcells(),0,1,
1788,Tridiagonal(),0,1,
1789,find_nlgroup_name(),0,1,
1794,CNSetPcs(),0,1,
1820,C14Decay(),0,1,
1821,WaterTable(),0,1,
1827,init_column_wstate_type(),0,1,
1835,mpi_allreduce(),0,1,
1836,dgbsv(),0,1,
1839,CNLivewoodTurnover(),0,1,
1840,init_nitrogen_balance_type(),0,1,
1842,SurfaceRadiation(),0,1,
1846,UrbanParamInit(),0,1,
1847,pft2col(),0,1,
1848,CNDecompAlloc(),0,1,
1850,CNEcosystemDynLeaching(),0,1,
1853,clm_ptrs_check(),0,1,
1862,set_prior_weights(),0,1,
1864,readCNSoilLittVertTranspParams(),0,1,
1889,restFile_read_pfile(),0,1,
1892,initClmtype(),0,1,
1904,subgridRest(),0,1,
1909,init_pft_pstate_type(),0,1,
1922,init_pft_cflux_type(),0,1,
1923,dynCNDV_init(),0,1,
1925,dynSubgrid_driver(),0,1,
1928,Establishment(),0,1,
1929,dynHarvest_interp(),0,1,
1934,UrbanAlbedo(),0,1,
1943,init_glc2lnd_type(),0,1,
1944,incident_diffuse(),0,1,
1950,readCNNitrifDenitrifParams(),0,1,
1968,readCNDecompCnParams(),0,1,
1973,ncd_pio_closefile(),0,1,
1974,linear_interp(),0,1,
1976,ncd_enddef(),0,1,
1985,dynpft_init(),0,1,
1989,SNICAR_RT(),0,1,
2001,NStateUpdate2(),0,1,
2002,CNSetPps(),0,1,
2013,Hydrology2Drainage(),0,1,
2020,CNStressDecidPhenology(),0,1,
2024,mpi_reduce(),0,1,
2028,CNSetCcf(),0,1,
2033,ncd_inqvdlen(),0,1,
2037,update_landunit_weights_one_gcell(),0,1,
2046,update_time_info(),0,1,
2048,shr_sys_abort(),0,1,
2049,CNSoilLittVertTransp(),0,1,
2064,mct_gGrid_importRAttr(),0,1,
2067,get_current_data_1d_interface(),0,1,
2076,harvest_vars(),0,1,
2079,control_print(),0,1,
2080,init_pft_depvd_type(),0,1,
2081,init_lnd2atm(),0,1,
2089,check_dim_subgrid(),0,1,
2098,htape_addfld(),0,1,
2105,CNSetPcf(),0,1,
2106,FracH2oSfc(),0,1,
2111,CSummary(),0,1,
2115,decomp_rate_constants_bgc(),0,1,
2118,init_decompcascade_bgc(),0,1,
2126,readCH4Params(),0,1,
2130,init_carbon_balance_type(),0,1,
2137,CStateUpdate1(),0,1,
2144,t_barrierf(),0,1,
2151,surfrd_get_topo(),0,1,
2154,masterlist_addfld(),0,1,
2165,BareGroundFluxes(),0,1,
2166,hist_addfld_decomp(),0,1,
2170,ncd_pio_openfile(),0,1,
2175,CStateUpdate2h(),0,1,
2179,pio_closefile(),0,1,
2182,opnfil(),0,1,
2185,CNCIsoLitterToColumn(),0,1,
2196,restFile_write_pfile(),0,1,
2203,set_subgrid_glob(),0,1,
2204,init_pft_epv_type(),0,1,
2205,set_landunit_crop_noncompete(),0,1,
2210,c2l_1d(),0,1,
2211,surfrd_special(),0,1,
2218,init_pft_ecophys_constants(),0,1,
2231,restFile_dimset(),0,1,
2232,readCNAllocParams(),0,1,
2233,init_atm2lnd(),0,1,
2241,read_variable_1d(),0,1,
2245,mct_gsMap_orderedPoints(),0,1,
2268,mpi_recv(),0,1,
2275,SubgridRest(),0,1,
2276,get_proc_bounds(),0,1,
2289,readCNDecompBgcParams(),0,1,
2292,surfrd_get_globmask(),0,1,
2296,restartvar(),0,1,
2309,pftconrd(),0,1,
2315,interpMonthlyVeg(),0,1,
2334,set_landunit_wet_ice_lake(),0,1,
2346,clm_domain_mct(),0,1,
2347,CNParamsReadShared(),0,1,
2348,C14BombSpike(),0,1,
2351,ch4_oxid(),0,1,
2357,CNCIsoGapPftToColumn(),0,1,
2362,check_dim_level(),0,1,
2363,hfields_zero(),0,1,
2367,SnowOptics_init(),0,1,
2368,CheckUrban(),0,1,
2369,initialize1(),0,1,
2381,CStateUpdate2(),0,1,
2394,ci_func(),0,1,
2397,PhaseChange_Lake(),0,1,
2399,readCNNDynamicsParams(),0,1,
2408,set_landunit_veg_compete(),0,1,
2416,read_data_if_needed(),0,1,
2419,accumulRest(),0,1,
2429,endrun(),0,1,
2431,clm_ptrs_compdown(),0,1,
2439,timemgr_restart_io(),0,1,
2448,readCNMRespParams(),0,1,
2457,get_jwt(),0,1,
2474,CNPhenologyInit(),0,1,
2482,CNEcosystemDynInit(),0,1,
2492,CNAllocationInit(),0,1,
2500,ch4Rest(),0,1,
2501,initCLMVICMap(),0,1,
2507,l2g_1d(),0,1,
2514,NBalanceCheck(),0,1,
2516,alt_calc(),0,1,
2521,CNZeroFluxes(),0,1,
2524,mct_gGrid_importRattr(),0,1,
2527,SurfaceAlbedo(),0,1,
2536,domain_check(),0,1,
2546,control_init(),0,1,
2547,masterlist_change_timeavg(),0,1,
2550,shr_assert(),0,1,
2554,shr_mpi_bcast(),0,1,
2562,init_landunit_pstate_type(),0,1,
2564,hybrid(),0,1,
2565,CNSetCnf(),0,1,
2568,init_gridcell_ch4_type(),0,1,
2586,restFile_closeRestart(),0,1,
2597,hist_set_snow_field_2d(),0,1,
2608,megan_factors_init(),0,1,
2620,hist_initFlds(),0,1,
2625,CStateUpdate3(),0,1,
2628,dyn_hwcontent(),0,1,
2643,mpi_send(),0,1,
2644,initTimeConst(),0,1,
2646,NSummary(),0,1,
2657,c2l_2d(),0,1,
2665,getdatetime(),0,1,
2683,p2g(),0,1,
2687,updateAccFlds(),0,1,
2690,initTimeConstSlake(),0,1,
2693,initialize2(),0,1,
2709,SnowAge_grain(),0,1,
2712,hist_update_hbuf(),0,1,
2714,CNAnnualUpdate(),0,1,
2728,decompInit_glcp(),0,1,
2730,CNSeasonDecidPhenology(),0,1,
2733,lnfm_init(),0,1,
2746,Qsat(),0,1,
2752,Drainage(),0,1,
2756,p2c_1d(),0,1,
2762,CNSoyfix(),0,1,
2765,initColdSLake(),0,1,
2769,clm_varctl_set(),0,1,
2785,control_setNL(),0,1,
2790,restFile_enddef(),0,1,
2797,shr_sys_getenv(),0,1,
2799,timemgr_init(),0,1,
2802,shr_orb_decl(),0,1,
2804,dv(),0,1,
2815,create_scale_l2g_lookup(),0,1,
2817,timemgr_restart(),0,1,
2823,init_gridcell_wstate_type(),0,1,
2826,lnfm_interp(),0,1,
2830,set_landunit_urban(),0,1,
2831,Hydrology1(),0,1,
2836,build_scale_l2g(),0,1,
2840,init_pft_psynstate_type(),0,1,
2855,BuildSnowFilter(),0,1,
2862,init_gridcell_eflux_type(),0,1,
2867,DivideSnowLayers(),0,1,
2871,update_accum_field(),0,1,
2875,get_ref_date(),0,1,
2877,BeginCBalance(),0,1,
2885,SatellitePhenologyInit(),0,1,
2902,CNHarvestPftToColumn(),0,1,
2904,ndep_init(),0,1,
2908,enter_hash_data(),0,1,
2909,TwoStream(),0,1,
2928,decomp_rate_constants_cn(),0,1,
2930,p2l_2d(),0,1,
2941,findMinDist(),0,1,
2946,print_accum_fields(),0,1,
2949,CNSetCps(),0,1,
2960,CNEvergreenPhenology(),0,1,
2966,DustDryDep(),0,1,
2967,CNParamsReadFile(),0,1,
2974,init_gridcell_pstate_type(),0,1,
2981,ndep_interp(),0,1,
2985,hist_addfld2d(),0,1,
2991,initColdCH4(),0,1,
2998,init_column_ch4_type(),0,1,
3010,c2g_2d(),0,1,
3017,get_current_data_2d_interface(),0,1,
3032,CNSetPns(),0,1,
3041,dynpft_file%update_time_info(),0,1,
3043,organicrd(),0,1,
3053,decompInit_clumps(),0,1,
3070,restFile_dimcheck(),0,1,
3104,allocFiltersOneGroup(),0,1,
3110,check_var(),0,1,
3115,init_pft_dflux_type(),0,1,
3117,hfields_write(),0,1,
3126,SnowAge_init(),0,1,
3129,ch4_aere(),0,1,
3138,get_curr_time(),0,1,
3146,SoilThermProp_Lake(),0,1,
3149,t_startf(),0,1,
3160,hist_restart_ncd(),0,1,
3161,CropRestIncYear(),0,1,
